isApproved,file_size,docType,modified/upload_date,docName,content,tags,embedding,Area_Rating,Criteria_Completion_Score,Days_Until_Deadline,docID,employeeID,programID
False,187159,application/pdf,2026-05-18,Curriculum_Guide_3.pdf,Preliminary curriculum guide lacking required documentation and analysis.,"{guide,legal,marketing,hr,curriculum,compliance}","[-0.09,0.91,0.75,-0.47,0.0,-0.64,0.83,0.74,-0.4,0.28]",2.9,8,38 days,3,emp-256,3
False,244112,application/pdf,2026-05-16,Curriculum_Guide_4.pdf,Incomplete curriculum guide requiring significant revisions.,"{guide,marketing,project,quality}","[-0.2,0.34,-0.25,0.8,-0.1,-0.5,-0.87,-0.96,0.11,0.18]",3.2,5,Late by 10 days,4,user-172,1
True,1065877,application/pdf,2026-03-26,Document_Title_5.pdf,Comprehensive faculty handbook with detailed analysis and clear methodology.,"{project,hr,curriculum,governance,final}","[-0.62,-0.1,-0.16,-0.44,-0.5,0.85,-0.11,0.72,0.1,-0.9]",3.6,10,16 days,5,user-195,2
False,166185,application/pdf,2026-02-24,Document_Title_6.pdf,Incomplete curriculum guide requiring significant revisions.,"{guide,hr,safety,quality,draft}","[-0.86,0.72,-0.19,0.88,0.14,0.16,-0.92,-0.84,0.31,0.13]",1.8,3,Late by 1 days,6,staff-367,2
True,145140,application/pdf,2026-03-09,Procedure_Manual_7.pdf,Comprehensive procedure manual with detailed analysis and clear methodology.,"{manual,marketing,legal,governance,curriculum,final}","[-0.73,-0.77,-0.79,0.11,-0.46,0.21,0.44,-0.59,0.27,-0.47]",3.4,8,43 days,7,fac-357,1
False,340120,application/pdf,2026-01-12,Assessment_Report_8.pdf,Draft assessment report with critical errors and missing mandatory attachments.,"{report,hr,compliance}","[-0.58,-0.5,-0.79,0.56,0.77,-0.19,0.24,-0.69,0.86,0.73]",3.6,5,9 days,8,emp-522,1
True,127080,application/pdf,2026-04-16,Document_Title_9.pdf,"Final, approved curriculum guide with all criteria met. Quality check passed.","{guide,project,marketing,governance,final,draft}","[0.93,-0.47,-0.78,-0.13,0.46,-0.37,0.21,0.02,-0.23,0.15]",3.7,7,Late by 4 days,9,staff-145,4
False,452843,application/pdf,2026-05-18,Policy_Manual_10.pdf,Incomplete policy manual requiring significant revisions.,"{manual,project,finance,legal,governance}","[0.16,0.31,-0.07,-0.12,-0.57,-0.05,0.8,0.59,-0.66,-0.83]",2.7,9,43 days,10,staff-195,2
True,124401,application/pdf,2026-02-07,Procedure_Manual_11.pdf,Comprehensive procedure manual with detailed analysis and clear methodology.,"{manual,project,safety,curriculum,final}","[0.6,0.34,0.98,0.19,0.9,0.78,0.23,0.44,0.01,0.66]",5.0,9,16 days,11,fac-262,4
True,598499,application/pdf,2026-06-13,Annual_Report_12.pdf,Comprehensive annual report with detailed analysis and clear methodology.,"{report,hr,finance,safety}","[0.53,-0.24,-0.99,-0.3,0.51,0.71,0.91,-0.16,0.5,0.09]",3.8,10,34 days,12,emp-599,2
True,40217,application/pdf,2026-04-10,Document_Title_13.pdf,Complete student handbook with thorough documentation and evidence.,"{finance,audit,compliance}","[-0.84,-0.96,0.08,1.0,-0.3,0.3,0.56,0.3,0.51,0.9]",4.6,10,44 days,13,emp-959,1
True,91176,application/pdf,2026-05-02,Compliance_Document_14.pdf,Comprehensive compliance document with detailed analysis and clear methodology.,"{project,finance,hr,compliance,curriculum}","[-0.14,-0.26,0.01,-0.32,0.7,0.64,-0.79,0.92,0.27,0.66]",4.9,6,37 days,14,emp-545,2
True,366027,application/pdf,2026-03-11,Safety_Manual_15.pdf,"Final, approved safety manual with all criteria met. Quality check passed.","{manual,audit,final}","[0.4,-0.45,-0.98,0.9,-0.83,0.44,-0.02,0.52,0.38,0.29]",4.4,10,35 days,15,fac-558,1
True,474045,application/pdf,2026-06-27,Assessment_Report_16.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,project,compliance}","[0.96,0.67,-0.41,-0.28,-0.4,0.42,-0.75,-0.91,-0.89,-0.42]",4.5,7,43 days,16,emp-753,4
True,651949,application/pdf,2026-03-14,Document_Title_17.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,audit,project,marketing,governance}","[0.92,-0.8,0.53,0.25,-0.47,-0.84,-0.52,0.1,-0.69,-0.18]",3.9,9,29 days,17,fac-398,1
False,396451,application/pdf,2026-06-29,Faculty_Handbook_18.pdf,Draft version of faculty handbook with formatting issues and missing sections.,"{audit,compliance,safety}","[0.2,0.78,0.47,0.21,-0.95,-0.54,0.35,0.72,0.17,-0.96]",3.4,6,Late by 2 days,18,staff-690,1
False,210789,application/pdf,2026-04-24,Curriculum_Guide_19.pdf,"Curriculum Guide in development stage, missing key components for approval.","{guide,legal,project}","[-1.0,0.74,-0.08,-0.89,0.04,0.25,-0.0,-0.12,-0.9,-0.47]",3.6,4,Late by 3 days,19,emp-394,4
False,40135,application/pdf,2026-06-11,Safety_Manual_20.pdf,"Safety Manual in development stage, missing key components for approval.","{manual,audit,finance,governance,draft,final}","[0.76,0.73,-0.45,0.58,-0.17,0.87,0.02,0.64,-0.43,-0.4]",3.3,6,16 days,20,fac-986,2
False,803777,application/pdf,2026-03-27,Document_Title_21.pdf,Draft version of annual report with formatting issues and missing sections.,"{report,hr,finance,governance,compliance}","[0.82,-0.97,-0.71,0.74,0.94,-0.85,0.56,-0.47,0.25,-0.21]",2.6,7,35 days,21,user-972,3
True,219234,application/pdf,2026-03-23,Document_Title_22.pdf,Well-structured procedure manual meeting all accreditation requirements.,"{manual,legal,project,quality,final}","[-0.84,0.74,0.24,-0.52,0.83,-0.71,-0.08,-0.49,-0.49,-0.98]",3.7,7,32 days,22,fac-394,5
False,662351,application/pdf,2026-05-31,Curriculum_Guide_23.pdf,Incomplete curriculum guide requiring significant revisions.,"{guide,project,audit,legal}","[0.36,0.44,0.32,0.68,0.26,0.81,0.29,-0.38,-0.12,0.16]",2.2,6,28 days,23,emp-192,3
True,219171,application/pdf,2026-02-21,Quality_Plan_24.pdf,"Final, approved quality plan with all criteria met. Quality check passed.","{plan,audit,final,draft}","[0.34,0.17,0.64,0.88,-0.78,-0.53,-0.95,0.77,0.12,0.83]",3.9,10,35 days,24,emp-763,1
False,387566,application/pdf,2026-03-19,Procedure_Manual_25.pdf,Draft version of procedure manual with formatting issues and missing sections.,"{manual,hr,audit,marketing,curriculum,final}","[0.71,-0.8,0.37,0.09,0.96,-0.28,-0.2,-0.62,-0.76,0.7]",2.7,5,8 days,25,fac-193,2
True,31197,application/pdf,2026-01-13,Document_Title_26.pdf,"Final, approved procedure manual with all criteria met. Quality check passed.","{manual,legal,final,draft}","[0.48,0.05,0.49,-0.05,0.56,0.03,-0.78,0.01,0.89,-0.91]",3.7,6,Late by 4 days,26,staff-569,1
False,474228,application/pdf,2026-04-13,Policy_Manual_27.pdf,"Policy Manual in development stage, missing key components for approval.","{manual,project}","[-0.57,-0.1,-0.54,-0.32,-0.09,-0.17,-0.81,-0.15,0.33,-0.25]",2.8,8,7 days,27,emp-803,4
True,979022,application/pdf,2026-01-24,Document_Title_28.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,audit,finance,hr,governance,final}","[-0.14,0.12,0.53,0.24,0.35,0.11,0.22,0.32,0.39,-0.94]",4.1,7,24 days,28,staff-819,3
True,225217,application/pdf,2026-02-06,Document_Title_29.pdf,High-quality quality plan demonstrating compliance with standards.,"{plan,audit,project,governance,final}","[-0.14,-0.43,0.36,-0.03,0.33,-0.91,-0.21,0.2,-0.98,-0.4]",3.4,5,26 days,29,emp-885,2
True,87906,application/pdf,2026-01-02,Student_Handbook_30.pdf,High-quality student handbook demonstrating compliance with standards.,"{audit,draft}","[0.38,-0.28,-0.13,-0.79,-0.13,-0.2,-0.84,0.74,0.49,-0.56]",4.5,10,28 days,30,emp-178,5
False,287361,application/pdf,2026-02-19,Procedure_Manual_31.pdf,Preliminary procedure manual lacking required documentation and analysis.,"{manual,marketing,project,legal,compliance,quality,draft}","[0.18,-0.3,-0.85,-0.08,-0.92,-0.26,-0.43,0.29,0.95,-0.82]",2.9,8,Late by 6 days,31,fac-573,5
True,1609629,application/pdf,2026-01-11,Document_Title_32.pdf,"Final, approved research report with all criteria met. Quality check passed.","{report,legal,audit,compliance,final,draft}","[-0.81,0.36,-0.43,0.45,0.31,0.81,0.75,-0.33,0.17,-0.72]",4.9,8,37 days,32,staff-417,4
True,285891,application/pdf,2026-01-22,Document_Title_33.pdf,High-quality curriculum guide demonstrating compliance with standards.,"{guide,legal,final}","[-0.33,0.53,-0.74,-0.25,-0.68,0.66,0.54,0.62,-0.67,-0.12]",4.5,7,25 days,33,fac-473,2
True,1021470,application/pdf,2026-03-01,Annual_Report_34.pdf,"Final, approved annual report with all criteria met. Quality check passed.","{report,marketing,hr,governance,curriculum,final}","[0.03,0.66,-0.82,0.82,0.63,0.77,0.86,-0.17,-0.21,-0.25]",4.6,8,20 days,34,fac-183,3
False,8246,application/pdf,2026-06-16,Document_Title_35.pdf,Draft version of faculty handbook with formatting issues and missing sections.,"{hr,project,draft}","[0.67,-0.0,0.07,0.26,0.15,0.44,-0.42,-1.0,-0.29,0.14]",2.6,4,10 days,35,emp-780,1
False,201933,application/pdf,2026-05-15,Document_Title_36.pdf,Draft version of research report with formatting issues and missing sections.,"{report,legal,finance,audit,safety,quality,final}","[-0.6,0.58,0.77,-0.37,-0.38,-0.2,0.63,-0.05,-0.93,0.29]",3.2,3,33 days,36,staff-465,1
False,85260,application/pdf,2026-04-05,Procedure_Manual_37.pdf,Draft procedure manual with critical errors and missing mandatory attachments.,"{manual,legal,project,audit,safety,quality}","[0.82,0.23,-0.13,0.28,0.58,-0.89,0.34,-0.19,0.03,0.5]",2.8,3,26 days,37,emp-131,2
True,254728,application/pdf,2026-01-09,Document_Title_38.pdf,High-quality compliance document demonstrating compliance with standards.,"{project,final}","[0.55,0.41,-0.57,0.22,0.39,1.0,-0.6,-0.73,-0.85,-0.65]",4.2,6,16 days,38,fac-189,3
True,54046,application/pdf,2026-05-21,Procedure_Manual_39.pdf,"Final, approved procedure manual with all criteria met. Quality check passed.","{manual,audit,project,safety,governance,draft}","[-0.1,0.36,-0.31,0.76,0.56,0.28,-0.64,0.93,-0.13,0.82]",4.7,5,20 days,39,user-951,1
True,405310,application/pdf,2026-02-11,Research_Report_40.pdf,"Final, approved research report with all criteria met. Quality check passed.","{report,hr,project,marketing}","[0.53,-0.17,0.28,-0.0,0.25,-0.42,0.91,-0.03,0.61,0.37]",4.4,8,15 days,40,staff-564,1
False,960959,application/pdf,2026-04-17,Safety_Manual_41.pdf,Incomplete safety manual requiring significant revisions.,"{manual,finance,governance,final}","[0.03,-0.0,-0.38,-0.95,0.89,0.01,0.93,-0.57,-0.29,-0.9]",1.6,7,14 days,41,fac-711,4
True,469162,application/pdf,2026-01-28,Document_Title_42.pdf,Well-structured student handbook meeting all accreditation requirements.,"{audit,compliance,final}","[0.02,0.0,-0.91,-0.73,-0.33,-0.05,-0.09,0.21,0.03,-0.34]",4.8,6,17 days,42,staff-266,4
True,181884,application/pdf,2026-06-01,Compliance_Document_43.pdf,High-quality compliance document demonstrating compliance with standards.,"{audit,finance,project}","[-0.78,-0.96,-0.37,-0.7,0.38,-0.18,0.55,0.84,0.75,0.47]",4.3,6,33 days,43,user-822,2
False,741678,application/pdf,2026-06-19,Research_Report_44.pdf,Draft version of research report with formatting issues and missing sections.,"{report,audit,legal,compliance,governance,draft}","[-0.21,-0.31,0.55,-0.71,-0.92,0.91,-0.84,0.85,0.31,0.49]",3.6,9,25 days,44,emp-306,5
True,389994,application/pdf,2026-03-11,Student_Handbook_45.pdf,Comprehensive student handbook with detailed analysis and clear methodology.,"{audit,project,finance,compliance,final,draft}","[-0.54,0.48,0.7,-0.93,0.84,-0.16,0.68,0.87,-0.93,0.67]",5.0,9,40 days,45,fac-290,3
True,23610,application/pdf,2026-06-04,Policy_Manual_46.pdf,Well-structured policy manual meeting all accreditation requirements.,"{manual,project,audit,marketing,compliance,curriculum,final,draft}","[0.87,-0.99,-0.23,-0.11,-0.47,-0.34,0.16,0.15,-0.48,-0.28]",3.9,7,22 days,46,emp-163,1
True,930220,application/pdf,2026-06-25,Annual_Report_47.pdf,High-quality annual report demonstrating compliance with standards.,"{report,marketing,hr,audit,compliance,curriculum,draft}","[-0.6,0.07,-0.67,0.71,-0.12,0.36,0.43,-0.02,0.8,-0.11]",5.0,7,20 days,47,user-564,2
True,1242607,application/pdf,2026-01-15,Research_Report_48.pdf,Complete research report with thorough documentation and evidence.,"{report,audit,finance}","[0.78,-0.1,0.83,-0.25,-0.84,0.93,0.75,-0.73,0.72,-0.76]",5.0,8,44 days,48,fac-641,2
True,462686,application/pdf,2026-01-01,Document_Title_49.pdf,Comprehensive safety manual with detailed analysis and clear methodology.,"{manual,hr,final}","[-0.91,-0.12,0.08,0.51,0.55,-0.72,0.99,-0.53,0.83,0.15]",4.6,6,Late by 5 days,49,staff-342,3
True,176642,application/pdf,2026-02-26,Curriculum_Guide_50.pdf,Complete curriculum guide with thorough documentation and evidence.,"{guide,legal,quality,safety}","[-0.73,-0.51,-0.59,0.29,0.84,0.69,-0.82,0.45,-0.62,-0.46]",4.2,9,18 days,50,user-994,1
True,716126,application/pdf,2026-06-21,Document_Title_51.pdf,Complete faculty handbook with thorough documentation and evidence.,"{marketing,legal,compliance,final}","[0.96,-0.06,0.68,0.83,-0.26,-0.17,0.13,-0.56,-0.71,-0.48]",3.8,10,31 days,51,fac-402,2
False,498290,application/pdf,2026-05-26,Document_Title_52.pdf,Incomplete faculty handbook requiring significant revisions.,{project},"[-0.7,-0.56,-0.09,-0.88,0.28,0.87,0.83,0.32,-0.97,0.06]",4.3,5,Late by 8 days,52,fac-112,1
True,1183524,application/pdf,2026-03-15,Document_Title_53.pdf,Complete research report with thorough documentation and evidence.,"{report,project,hr,curriculum,governance,final}","[-0.98,-0.66,-0.0,-0.13,0.57,0.13,0.72,-0.81,0.06,-0.91]",4.0,7,45 days,53,emp-988,5
False,235919,application/pdf,2026-06-25,Annual_Report_54.pdf,Draft annual report with critical errors and missing mandatory attachments.,"{report,project,finance,curriculum,compliance,draft}","[0.54,0.91,-0.21,0.55,-0.94,-0.45,0.99,-0.02,-0.29,0.88]",3.7,7,Late by 9 days,54,fac-290,5
False,344332,application/pdf,2026-03-17,Procedure_Manual_55.pdf,"Procedure Manual in development stage, missing key components for approval.","{manual,hr,draft,final}","[0.73,-0.98,-0.17,0.56,0.45,0.12,0.99,-0.51,0.04,0.37]",2.6,8,Late by 2 days,55,emp-242,3
False,101511,application/pdf,2026-01-17,Student_Handbook_56.pdf,Incomplete student handbook requiring significant revisions.,"{audit,marketing,draft}","[-0.64,-0.2,-0.36,0.47,0.27,0.94,0.56,-0.35,-0.44,0.57]",2.4,6,18 days,56,staff-216,5
True,672133,application/pdf,2026-02-16,Faculty_Handbook_57.pdf,"Final, approved faculty handbook with all criteria met. Quality check passed.","{marketing,audit,safety,governance,final}","[0.62,0.19,0.83,-0.78,-0.5,0.33,-0.67,0.23,0.13,0.29]",3.7,8,36 days,57,fac-870,3
True,76698,application/pdf,2026-03-08,Strategic_Plan_58.pdf,Comprehensive strategic plan with detailed analysis and clear methodology.,"{plan,legal,audit,final}","[0.39,-0.36,-0.4,0.62,-0.77,0.7,0.3,0.35,-0.67,0.97]",4.6,8,34 days,58,emp-628,2
False,1234088,application/pdf,2026-04-20,Research_Report_59.pdf,Draft version of research report with formatting issues and missing sections.,"{report,finance,legal,marketing,draft,final}","[0.28,0.19,0.22,0.17,-0.3,0.69,0.23,0.63,0.41,-0.41]",2.3,1,Late by 4 days,59,user-788,2
True,355214,application/pdf,2026-01-30,Quality_Plan_60.pdf,Complete quality plan with thorough documentation and evidence.,"{plan,finance,project,governance,final}","[0.68,-0.02,-0.83,-0.94,0.52,-0.42,-0.45,0.08,-0.66,-0.09]",3.9,7,45 days,60,fac-662,5
False,330901,application/pdf,2026-05-20,Assessment_Report_61.pdf,Incomplete assessment report requiring significant revisions.,"{report,project,compliance,safety,draft,final}","[0.61,0.14,0.06,0.19,-0.66,0.96,-0.41,0.15,0.9,0.03]",3.5,2,Late by 6 days,61,user-238,4
False,484582,application/pdf,2026-06-17,Policy_Manual_62.pdf,Preliminary policy manual lacking required documentation and analysis.,"{manual,audit,legal,curriculum,governance}","[0.59,-0.2,0.94,0.65,-0.01,-0.35,-0.43,0.09,-0.74,0.7]",2.7,8,9 days,62,staff-798,1
False,1321967,application/pdf,2026-04-28,Document_Title_63.pdf,"Policy Manual in development stage, missing key components for approval.","{manual,project,hr,curriculum,governance,draft,final}","[0.36,-0.98,0.39,0.63,0.98,-0.16,-0.74,-0.86,-0.23,0.46]",1.9,4,11 days,63,user-205,3
True,178790,application/pdf,2026-04-08,Document_Title_64.pdf,Well-structured quality plan meeting all accreditation requirements.,"{plan,hr,safety,compliance}","[0.29,-0.5,0.2,0.44,-0.43,0.88,-0.95,0.69,0.75,-0.59]",4.7,5,Late by 3 days,64,emp-865,4
True,435937,application/pdf,2026-03-03,Student_Handbook_65.pdf,"Final, approved student handbook with all criteria met. Quality check passed.","{finance,hr}","[0.0,-0.17,0.4,-0.84,0.07,0.23,-0.45,-0.38,0.02,-0.59]",4.7,5,8 days,65,emp-649,3
True,425149,application/pdf,2026-06-16,Strategic_Plan_66.pdf,"Final, approved strategic plan with all criteria met. Quality check passed.","{plan,legal,marketing,compliance,quality,final}","[-0.76,0.8,-0.33,-0.14,0.05,-0.47,0.95,0.26,-0.01,0.02]",3.8,6,5 days,66,user-611,5
True,106877,application/pdf,2026-01-27,Curriculum_Guide_67.pdf,Comprehensive curriculum guide with detailed analysis and clear methodology.,"{guide,finance,audit,compliance,governance}","[0.8,-0.64,0.61,0.96,0.91,-0.86,-0.07,-0.44,0.69,-0.35]",4.8,9,Late by 2 days,67,fac-108,3
False,922615,application/pdf,2026-03-19,Faculty_Handbook_68.pdf,Draft version of faculty handbook with formatting issues and missing sections.,"{project,legal,hr,draft,final}","[0.95,-0.72,-0.44,-0.91,-0.54,0.69,-0.17,0.79,-0.08,0.5]",3.6,9,16 days,68,user-617,2
True,59232,application/pdf,2026-06-01,Procedure_Manual_69.pdf,Well-structured procedure manual meeting all accreditation requirements.,"{manual,audit,compliance,final}","[-0.07,0.7,-0.82,0.62,-0.39,0.41,0.21,-0.57,0.71,-0.7]",4.7,6,28 days,69,emp-464,4
False,14792,application/pdf,2026-03-08,Research_Report_70.pdf,Draft version of research report with formatting issues and missing sections.,"{report,marketing,legal,hr,final}","[-0.82,0.69,0.62,-0.75,0.88,-0.9,0.85,-0.13,0.45,-0.01]",1.9,6,Late by 3 days,70,fac-799,4
False,278106,application/pdf,2026-02-17,Curriculum_Guide_71.pdf,"Curriculum Guide in development stage, missing key components for approval.","{guide,project,legal,governance}","[-0.22,-0.64,-0.36,-0.56,0.79,0.56,-0.88,0.98,0.06,0.53]",3.3,5,29 days,71,emp-263,1
False,379473,application/pdf,2026-05-17,Document_Title_72.pdf,Incomplete faculty handbook requiring significant revisions.,"{legal,finance,audit,draft,final}","[-0.04,-0.34,0.23,0.61,-0.32,-0.65,0.6,0.74,-0.88,-0.7]",2.9,5,Late by 1 days,72,emp-892,1
True,212109,application/pdf,2026-04-06,Research_Report_73.pdf,High-quality research report demonstrating compliance with standards.,"{report,marketing,finance,audit,compliance,final}","[0.99,0.93,-0.94,0.2,0.84,0.94,-0.56,0.13,0.87,-0.72]",5.0,8,43 days,73,user-343,3
False,128035,application/pdf,2026-06-21,Document_Title_74.pdf,Draft quality plan with critical errors and missing mandatory attachments.,"{plan,audit,quality,governance,draft}","[-0.36,0.9,-0.85,-0.66,-0.25,0.46,0.09,0.8,-0.81,0.19]",2.8,6,22 days,74,fac-821,1
False,111506,application/pdf,2026-06-05,Strategic_Plan_75.pdf,"Strategic Plan in development stage, missing key components for approval.","{plan,audit,draft}","[-0.81,-0.59,0.28,0.95,-0.05,-0.77,0.57,-0.06,0.79,-0.47]",2.9,3,Late by 3 days,75,fac-289,3
False,258714,application/pdf,2026-01-12,Strategic_Plan_76.pdf,Draft strategic plan with critical errors and missing mandatory attachments.,"{plan,project,audit,finance,compliance,draft}","[0.8,0.6,0.36,0.24,-0.76,0.51,-0.65,0.97,0.94,0.62]",1.8,7,30 days,76,emp-143,4
True,506542,application/pdf,2026-02-21,Assessment_Report_77.pdf,Comprehensive assessment report with detailed analysis and clear methodology.,"{report,finance,project,governance,curriculum}","[0.73,0.76,0.76,-0.47,0.31,0.14,-0.05,-0.66,-0.19,0.24]",4.6,8,Late by 3 days,77,fac-139,4
False,86685,application/pdf,2026-05-02,Document_Title_78.pdf,Incomplete quality plan requiring significant revisions.,"{plan,audit,safety,compliance}","[0.42,-0.19,0.56,0.05,0.14,-0.65,0.75,-0.6,-0.88,-0.93]",2.6,5,Late by 6 days,78,user-469,2
False,268384,application/pdf,2026-05-10,Document_Title_79.pdf,Incomplete student handbook requiring significant revisions.,{marketing},"[-0.18,-0.96,0.56,0.54,-0.98,0.82,0.29,0.2,-0.98,-0.5]",3.1,4,8 days,79,staff-829,3
True,471476,application/pdf,2026-03-31,Strategic_Plan_80.pdf,Comprehensive strategic plan with detailed analysis and clear methodology.,"{plan,legal,project,final}","[0.6,0.2,0.32,0.36,0.44,0.31,0.99,-0.48,-0.16,-0.22]",4.1,9,14 days,80,user-697,5
True,848021,application/pdf,2026-02-26,Faculty_Handbook_81.pdf,"Final, approved faculty handbook with all criteria met. Quality check passed.",{legal},"[0.17,-0.07,-0.76,-0.89,0.27,0.16,0.24,-0.06,-0.61,-0.76]",4.6,7,41 days,81,fac-642,3
True,1395735,application/pdf,2026-02-08,Document_Title_82.pdf,Complete strategic plan with thorough documentation and evidence.,"{plan,finance,safety,governance,final}","[0.07,0.46,0.9,0.78,0.51,0.06,-0.96,-0.99,0.47,-0.55]",4.7,9,13 days,82,staff-419,2
True,667265,application/pdf,2026-03-20,Document_Title_83.pdf,Well-structured assessment report meeting all accreditation requirements.,"{report,finance,quality,governance}","[0.42,0.58,-0.25,0.28,0.54,0.25,0.19,-0.9,-0.78,0.67]",5.0,8,3 days,83,user-806,1
True,89799,application/pdf,2026-05-21,Strategic_Plan_84.pdf,Well-structured strategic plan meeting all accreditation requirements.,"{plan,marketing}","[-0.18,-0.68,0.1,0.82,0.38,-0.04,-0.53,-0.97,-0.82,-0.78]",4.3,8,45 days,84,fac-252,1
False,5034898,application/pdf,2026-01-26,Research_Report_85.pdf,Draft research report with critical errors and missing mandatory attachments.,"{report,project,finance,legal,safety,final}","[-0.31,-0.77,-0.2,-0.09,0.67,0.38,-0.04,-0.16,0.77,-0.67]",3.9,2,Late by 4 days,85,emp-812,1
True,278872,application/pdf,2026-06-01,Document_Title_86.pdf,Complete curriculum guide with thorough documentation and evidence.,"{guide,marketing,project,hr,quality,final}","[0.65,0.78,0.23,-0.98,0.87,0.01,-0.06,-0.01,-0.67,0.5]",4.8,8,37 days,86,staff-346,3
False,733524,application/pdf,2026-05-21,Student_Handbook_87.pdf,Draft version of student handbook with formatting issues and missing sections.,"{marketing,finance,audit,compliance}","[0.53,0.2,0.43,-0.27,-0.09,-0.81,0.32,-1.0,-0.29,0.27]",1.6,3,26 days,87,staff-660,5
False,83001,application/pdf,2026-02-12,Quality_Plan_88.pdf,"Quality Plan in development stage, missing key components for approval.","{plan,audit,marketing,quality,safety,draft}","[0.68,-0.03,0.02,0.84,-0.65,0.16,0.46,-0.74,-0.23,0.2]",1.7,6,27 days,88,staff-616,4
True,388077,application/pdf,2026-03-05,Strategic_Plan_89.pdf,High-quality strategic plan demonstrating compliance with standards.,"{plan,legal,finance,marketing,governance,compliance}","[0.14,0.33,-0.17,0.5,0.68,-0.43,0.69,0.62,0.05,-0.95]",4.2,8,22 days,89,emp-154,1
False,923690,application/pdf,2026-02-11,Faculty_Handbook_90.pdf,"Faculty Handbook in development stage, missing key components for approval.","{audit,project,compliance,curriculum,draft,final}","[0.72,-0.11,-0.55,0.27,0.42,-0.26,0.18,0.48,-0.61,0.45]",3.6,3,Late by 5 days,90,emp-401,4
False,59521,application/pdf,2026-02-17,Curriculum_Guide_91.pdf,Incomplete curriculum guide requiring significant revisions.,"{guide,marketing,project,curriculum}","[0.04,0.57,-0.68,0.09,-0.19,-0.3,0.77,0.33,-0.34,-0.41]",2.0,8,Late by 9 days,91,fac-674,1
False,517315,application/pdf,2026-03-03,Assessment_Report_92.pdf,Incomplete assessment report requiring significant revisions.,"{report,hr,legal,quality,compliance,draft}","[0.55,0.07,0.25,-0.58,0.26,-0.57,0.37,0.67,-0.59,0.66]",3.4,8,Late by 10 days,92,fac-762,1
False,37453,application/pdf,2026-04-28,Safety_Manual_93.pdf,Preliminary safety manual lacking required documentation and analysis.,"{manual,marketing,hr,project,governance,draft}","[-0.44,0.85,-0.24,0.64,-0.94,-0.69,-0.56,0.49,0.59,0.7]",2.9,5,3 days,93,staff-749,2
False,441817,application/pdf,2026-06-15,Document_Title_94.pdf,Draft student handbook with critical errors and missing mandatory attachments.,"{finance,final}","[0.6,0.7,0.7,0.86,0.99,-0.08,0.1,-0.42,-0.87,-0.8]",3.1,7,1 days,94,fac-438,3
False,101481,application/pdf,2026-01-26,Curriculum_Guide_95.pdf,Preliminary curriculum guide lacking required documentation and analysis.,"{guide,project,compliance,safety,draft}","[-0.78,0.29,-0.84,-0.44,0.65,0.78,-0.61,0.47,0.25,0.45]",3.4,5,5 days,95,user-969,5
False,24067,application/pdf,2026-05-29,Procedure_Manual_96.pdf,Incomplete procedure manual requiring significant revisions.,"{manual,project,finance,marketing,quality,draft}","[-0.03,-0.28,-0.56,-0.02,-0.87,-0.26,-0.91,-0.59,0.82,-0.28]",2.5,7,38 days,96,fac-565,1
False,199906,application/pdf,2026-01-27,Document_Title_97.pdf,Preliminary policy manual lacking required documentation and analysis.,"{manual,hr,marketing,finance,quality,draft}","[-0.63,-0.28,0.43,-0.76,-0.54,0.62,0.44,-0.04,-0.04,-0.58]",2.6,7,34 days,97,emp-762,4
False,97048,application/pdf,2026-05-27,Policy_Manual_98.pdf,Incomplete policy manual requiring significant revisions.,"{manual,finance,project,governance,draft}","[0.02,-0.66,0.37,0.84,0.19,-0.86,-0.24,-0.74,-0.97,0.05]",3.7,8,9 days,98,fac-946,2
False,998985,application/pdf,2026-06-07,Document_Title_99.pdf,Draft compliance document with critical errors and missing mandatory attachments.,"{project,marketing,hr,quality,draft}","[0.75,-0.18,-0.62,0.42,0.58,0.16,-0.76,-0.99,0.31,0.38]",2.3,6,35 days,99,staff-518,3
True,733226,application/pdf,2026-05-30,Assessment_Report_100.pdf,"Final, approved assessment report with all criteria met. Quality check passed.","{report,finance,audit,project,final}","[0.23,0.37,-0.9,-0.22,0.27,0.61,0.65,-0.06,0.2,-0.82]",4.6,6,35 days,100,staff-327,3
True,452995,application/pdf,2026-04-13,Assessment_Report_101.pdf,"Final, approved assessment report with all criteria met. Quality check passed.","{report,project,draft}","[-0.29,-0.21,0.17,0.04,0.47,-0.86,-0.82,-0.43,0.66,0.83]",3.6,7,34 days,101,staff-455,3
False,303974,application/pdf,2026-04-27,Document_Title_102.pdf,Draft version of faculty handbook with formatting issues and missing sections.,"{legal,safety}","[-0.86,0.27,0.99,0.35,-0.54,-0.37,0.91,0.03,-0.98,0.66]",3.5,8,Late by 10 days,102,emp-394,1
False,455479,application/pdf,2026-03-29,Strategic_Plan_103.pdf,Draft version of strategic plan with formatting issues and missing sections.,"{plan,hr}","[0.53,0.08,-0.92,-0.04,0.24,-0.02,0.97,0.79,0.74,-0.02]",1.8,4,12 days,103,staff-507,2
